#    L    TT             EE             BB             TE          
  2375    0.10127E+03    0.28567E+01    0.68297E-05   -0.73213E+01
  2376    0.10119E+03    0.28309E+01    0.68183E-05   -0.72522E+01
  2377    0.10110E+03    0.28054E+01    0.68069E-05   -0.71815E+01
  2378    0.10101E+03    0.27804E+01    0.67956E-05   -0.71106E+01
  2379    0.10091E+03    0.27558E+01    0.67843E-05   -0.70391E+01
  2380    0.10081E+03    0.27316E+01    0.67730E-05   -0.69671E+01
  2381    0.10071E+03    0.27077E+01    0.67617E-05   -0.68944E+01
  2382    0.10060E+03    0.26844E+01    0.67504E-05   -0.68213E+01
  2383    0.10049E+03    0.26614E+01    0.67391E-05   -0.67475E+01
  2384    0.10037E+03    0.26389E+01    0.67279E-05   -0.66734E+01
  2385    0.10025E+03    0.26168E+01    0.67167E-05   -0.65990E+01
  2386    0.10012E+03    0.25952E+01    0.67055E-05   -0.65241E+01
  2387    0.99991E+02    0.25739E+01    0.66943E-05   -0.64488E+01
  2388    0.99852E+02    0.25532E+01    0.66832E-05   -0.63732E+01
  2389    0.99714E+02    0.25328E+01    0.66720E-05   -0.62973E+01
  2390    0.99575E+02    0.25130E+01    0.66609E-05   -0.62212E+01
  2391    0.99421E+02    0.24936E+01    0.66498E-05   -0.61448E+01
  2392    0.99268E+02    0.24746E+01    0.66388E-05   -0.60683E+01
  2393    0.99121E+02    0.24561E+01    0.66277E-05   -0.59916E+01
  2394    0.98953E+02    0.24380E+01    0.66167E-05   -0.59147E+01
  2395    0.98791E+02    0.24205E+01    0.66057E-05   -0.58377E+01
  2396    0.98622E+02    0.24034E+01    0.65947E-05   -0.57606E+01
  2397    0.98454E+02    0.23867E+01    0.65837E-05   -0.56835E+01
  2398    0.98270E+02    0.23705E+01    0.65728E-05   -0.56064E+01
  2399    0.98100E+02    0.23547E+01    0.65618E-05   -0.55292E+01
  2400    0.97916E+02    0.23395E+01    0.65509E-05   -0.54520E+01
  2401    0.97724E+02    0.23247E+01    0.65401E-05   -0.53749E+01
  2402    0.97540E+02    0.23103E+01    0.65292E-05   -0.52979E+01
  2403    0.97341E+02    0.22964E+01    0.65184E-05   -0.52208E+01
  2404    0.97141E+02    0.22831E+01    0.65075E-05   -0.51441E+01
  2405    0.96934E+02    0.22701E+01    0.64967E-05   -0.50674E+01
  2406    0.96734E+02    0.22576E+01    0.64860E-05   -0.49910E+01
  2407    0.96519E+02    0.22457E+01    0.64752E-05   -0.49147E+01
  2408    0.96304E+02    0.22342E+01    0.64645E-05   -0.48387E+01
  2409    0.96081E+02    0.22230E+01    0.64537E-05   -0.47631E+01
  2410    0.95865E+02    0.22125E+01    0.64431E-05   -0.46876E+01
  2411    0.95642E+02    0.22023E+01    0.64324E-05   -0.46126E+01
  2412    0.95404E+02    0.21926E+01    0.64217E-05   -0.45378E+01
  2413    0.95173E+02    0.21834E+01    0.64111E-05   -0.44636E+01
  2414    0.94934E+02    0.21746E+01    0.64005E-05   -0.43897E+01
  2415    0.94695E+02    0.21663E+01    0.63899E-05   -0.43162E+01
  2416    0.94456E+02    0.21585E+01    0.63793E-05   -0.42433E+01
  2417    0.94209E+02    0.21510E+01    0.63688E-05   -0.41706E+01
  2418    0.93962E+02    0.21440E+01    0.63583E-05   -0.40987E+01
  2419    0.93708E+02    0.21374E+01    0.63477E-05   -0.40273E+01
  2420    0.93453E+02    0.21314E+01    0.63373E-05   -0.39564E+01
  2421    0.93190E+02    0.21257E+01    0.63268E-05   -0.38861E+01
  2422    0.92935E+02    0.21205E+01    0.63164E-05   -0.38164E+01
  2423    0.92664E+02    0.21158E+01    0.63059E-05   -0.37473E+01
  2424    0.92393E+02    0.21114E+01    0.62955E-05   -0.36789E+01
  2425    0.92130E+02    0.21076E+01    0.62851E-05   -0.36111E+01
  2426    0.91851E+02    0.21041E+01    0.62748E-05   -0.35441E+01
  2427    0.91572E+02    0.21010E+01    0.62644E-05   -0.34778E+01
  2428    0.91300E+02    0.20985E+01    0.62541E-05   -0.34122E+01
  2429    0.91013E+02    0.20961E+01    0.62438E-05   -0.33474E+01
  2430    0.90733E+02    0.20944E+01    0.62335E-05   -0.32834E+01
  2431    0.90438E+02    0.20930E+01    0.62233E-05   -0.32201E+01
  2432    0.90157E+02    0.20920E+01    0.62130E-05   -0.31577E+01
  2433    0.89854E+02    0.20914E+01    0.62028E-05   -0.30961E+01
  2434    0.89566E+02    0.20911E+01    0.61926E-05   -0.30354E+01
  2435    0.89269E+02    0.20913E+01    0.61824E-05   -0.29755E+01
  2436    0.88972E+02    0.20918E+01    0.61723E-05   -0.29165E+01
  2437    0.88675E+02    0.20928E+01    0.61621E-05   -0.28585E+01
  2438    0.88371E+02    0.20940E+01    0.61520E-05   -0.28013E+01
  2439    0.88065E+02    0.20957E+01    0.61419E-05   -0.27452E+01
  2440    0.87767E+02    0.20978E+01    0.61319E-05   -0.26899E+01
  2441    0.87454E+02    0.21001E+01    0.61218E-05   -0.26356E+01
  2442    0.87148E+02    0.21029E+01    0.61118E-05   -0.25824E+01
  2443    0.86834E+02    0.21060E+01    0.61017E-05   -0.25300E+01
  2444    0.86519E+02    0.21094E+01    0.60918E-05   -0.24787E+01
  2445    0.86205E+02    0.21133E+01    0.60818E-05   -0.24285E+01
  2446    0.85889E+02    0.21173E+01    0.60718E-05   -0.23792E+01
  2447    0.85574E+02    0.21217E+01    0.60619E-05   -0.23309E+01
  2448    0.85251E+02    0.21264E+01    0.60520E-05   -0.22839E+01
  2449    0.84934E+02    0.21316E+01    0.60421E-05   -0.22378E+01
  2450    0.84610E+02    0.21370E+01    0.60322E-05   -0.21927E+01
  2451    0.84285E+02    0.21425E+01    0.60223E-05   -0.21488E+01
  2452    0.83953E+02    0.21485E+01    0.60125E-05   -0.21060E+01
  2453    0.83635E+02    0.21547E+01    0.60027E-05   -0.20643E+01
  2454    0.83309E+02    0.21613E+01    0.59929E-05   -0.20236E+01
  2455    0.82983E+02    0.21680E+01    0.59831E-05   -0.19842E+01
  2456    0.82656E+02    0.21751E+01    0.59733E-05   -0.19458E+01
  2457    0.82329E+02    0.21825E+01    0.59636E-05   -0.19086E+01
  2458    0.81995E+02    0.21900E+01    0.59539E-05   -0.18725E+01
  2459    0.81674E+02    0.21979E+01    0.59442E-05   -0.18377E+01
  2460    0.81346E+02    0.22059E+01    0.59345E-05   -0.18039E+01
  2461    0.81010E+02    0.22141E+01    0.59248E-05   -0.17713E+01
  2462    0.80688E+02    0.22227E+01    0.59152E-05   -0.17399E+01
  2463    0.80359E+02    0.22314E+01    0.59056E-05   -0.17095E+01
  2464    0.80029E+02    0.22402E+01    0.58960E-05   -0.16805E+01
  2465    0.79707E+02    0.22493E+01    0.58864E-05   -0.16525E+01
  2466    0.79376E+02    0.22588E+01    0.58768E-05   -0.16258E+01
  2467    0.79045E+02    0.22683E+01    0.58672E-05   -0.16002E+01
  2468    0.78714E+02    0.22779E+01    0.58577E-05   -0.15758E+01
  2469    0.78383E+02    0.22878E+01    0.58482E-05   -0.15526E+01
  2470    0.78051E+02    0.22978E+01    0.58387E-05   -0.15306E+01
  2471    0.77726E+02    0.23079E+01    0.58292E-05   -0.15098E+01
  2472    0.77401E+02    0.23182E+01    0.58197E-05   -0.14901E+01
  2473    0.77075E+02    0.23287E+01    0.58103E-05   -0.14716E+01
  2474    0.76749E+02    0.23394E+01    0.58009E-05   -0.14543E+01
  2475    0.76423E+02    0.23501E+01    0.57915E-05   -0.14382E+01
  2476    0.76104E+02    0.23610E+01    0.57821E-05   -0.14233E+01
  2477    0.75777E+02    0.23720E+01    0.57727E-05   -0.14096E+01
  2478    0.75457E+02    0.23830E+01    0.57633E-05   -0.13970E+01
  2479    0.75129E+02    0.23942E+01    0.57540E-05   -0.13856E+01
  2480    0.74816E+02    0.24054E+01    0.57446E-05   -0.13753E+01
  2481    0.74488E+02    0.24168E+01    0.57353E-05   -0.13662E+01
  2482    0.74174E+02    0.24282E+01    0.57260E-05   -0.13583E+01
  2483    0.73853E+02    0.24397E+01    0.57168E-05   -0.13515E+01
  2484    0.73536E+02    0.24512E+01    0.57075E-05   -0.13460E+01
  2485    0.73225E+02    0.24629E+01    0.56983E-05   -0.13414E+01
  2486    0.72914E+02    0.24746E+01    0.56890E-05   -0.13380E+01
  2487    0.72603E+02    0.24862E+01    0.56798E-05   -0.13359E+01
  2488    0.72296E+02    0.24979E+01    0.56706E-05   -0.13347E+01
  2489    0.71987E+02    0.25097E+01    0.56614E-05   -0.13347E+01
  2490    0.71682E+02    0.25215E+01    0.56523E-05   -0.13359E+01
  2491    0.71379E+02    0.25333E+01    0.56431E-05   -0.13380E+01
  2492    0.71075E+02    0.25450E+01    0.56340E-05   -0.13414E+01
  2493    0.70776E+02    0.25569E+01    0.56248E-05   -0.13457E+01
  2494    0.70478E+02    0.25686E+01    0.56157E-05   -0.13511E+01
  2495    0.70182E+02    0.25803E+01    0.56066E-05   -0.13576E+01
  2496    0.69888E+02    0.25921E+01    0.55976E-05   -0.13651E+01
  2497    0.69596E+02    0.26038E+01    0.55885E-05   -0.13737E+01
  2498    0.69306E+02    0.26154E+01    0.55794E-05   -0.13832E+01
  2499    0.69019E+02    0.26271E+01    0.55704E-05   -0.13939E+01
  2500    0.68733E+02    0.26386E+01    0.55614E-05   -0.14055E+01
  2501    0.68451E+02    0.26501E+01    0.55524E-05   -0.14181E+01
  2502    0.68170E+02    0.26616E+01    0.55434E-05   -0.14316E+01
  2503    0.67891E+02    0.26730E+01    0.55344E-05   -0.14461E+01
  2504    0.67616E+02    0.26843E+01    0.55255E-05   -0.14616E+01
  2505    0.67343E+02    0.26955E+01    0.55165E-05   -0.14780E+01
  2506    0.67072E+02    0.27067E+01    0.55076E-05   -0.14954E+01
  2507    0.66803E+02    0.27177E+01    0.54987E-05   -0.15136E+01
  2508    0.66538E+02    0.27287E+01    0.54897E-05   -0.15326E+01
  2509    0.66275E+02    0.27395E+01    0.54809E-05   -0.15527E+01
  2510    0.66015E+02    0.27502E+01    0.54720E-05   -0.15737E+01
  2511    0.65759E+02    0.27609E+01    0.54631E-05   -0.15951E+01
  2512    0.65503E+02    0.27713E+01    0.54543E-05   -0.16177E+01
  2513    0.65252E+02    0.27819E+01    0.54454E-05   -0.16410E+01
  2514    0.65003E+02    0.27919E+01    0.54366E-05   -0.16652E+01
  2515    0.64757E+02    0.28020E+01    0.54278E-05   -0.16901E+01
  2516    0.64515E+02    0.28119E+01    0.54190E-05   -0.17159E+01
  2517    0.64275E+02    0.28217E+01    0.54102E-05   -0.17422E+01
  2518    0.64038E+02    0.28313E+01    0.54015E-05   -0.17693E+01
  2519    0.63803E+02    0.28407E+01    0.53927E-05   -0.17972E+01
  2520    0.63573E+02    0.28500E+01    0.53840E-05   -0.18257E+01
  2521    0.63344E+02    0.28591E+01    0.53753E-05   -0.18549E+01
  2522    0.63120E+02    0.28680E+01    0.53666E-05   -0.18847E+01
  2523    0.62899E+02    0.28768E+01    0.53579E-05   -0.19152E+01
  2524    0.62679E+02    0.28854E+01    0.53492E-05   -0.19463E+01
  2525    0.62464E+02    0.28937E+01    0.53405E-05   -0.19779E+01
  2526    0.62253E+02    0.29018E+01    0.53319E-05   -0.20101E+01
  2527    0.62042E+02    0.29097E+01    0.53233E-05   -0.20430E+01
  2528    0.61837E+02    0.29175E+01    0.53146E-05   -0.20764E+01
  2529    0.61635E+02    0.29250E+01    0.53060E-05   -0.21103E+01
  2530    0.61436E+02    0.29324E+01    0.52974E-05   -0.21446E+01
  2531    0.61240E+02    0.29395E+01    0.52889E-05   -0.21794E+01
  2532    0.61048E+02    0.29464E+01    0.52803E-05   -0.22147E+01
  2533    0.60860E+02    0.29530E+01    0.52718E-05   -0.22505E+01
  2534    0.60674E+02    0.29595E+01    0.52632E-05   -0.22867E+01
  2535    0.60491E+02    0.29656E+01    0.52547E-05   -0.23234E+01
  2536    0.60311E+02    0.29716E+01    0.52462E-05   -0.23603E+01
  2537    0.60135E+02    0.29773E+01    0.52377E-05   -0.23977E+01
  2538    0.59962E+02    0.29828E+01    0.52292E-05   -0.24353E+01
  2539    0.59793E+02    0.29881E+01    0.52208E-05   -0.24733E+01
  2540    0.59626E+02    0.29930E+01    0.52123E-05   -0.25118E+01
  2541    0.59463E+02    0.29978E+01    0.52039E-05   -0.25503E+01
  2542    0.59303E+02    0.30023E+01    0.51955E-05   -0.25892E+01
  2543    0.59146E+02    0.30065E+01    0.51871E-05   -0.26283E+01
  2544    0.58993E+02    0.30104E+01    0.51787E-05   -0.26678E+01
  2545    0.58844E+02    0.30141E+01    0.51703E-05   -0.27074E+01
  2546    0.58697E+02    0.30175E+01    0.51620E-05   -0.27472E+01
  2547    0.58554E+02    0.30207E+01    0.51536E-05   -0.27871E+01
  2548    0.58414E+02    0.30237E+01    0.51453E-05   -0.28272E+01
  2549    0.58277E+02    0.30263E+01    0.51370E-05   -0.28675E+01
  2550    0.58144E+02    0.30286E+01    0.51287E-05   -0.29079E+01
  2551    0.58014E+02    0.30307E+01    0.51204E-05   -0.29483E+01
  2552    0.57887E+02    0.30325E+01    0.51121E-05   -0.29890E+01
  2553    0.57764E+02    0.30341E+01    0.51039E-05   -0.30296E+01
  2554    0.57642E+02    0.30354E+01    0.50956E-05   -0.30702E+01
  2555    0.57525E+02    0.30363E+01    0.50874E-05   -0.31109E+01
  2556    0.57410E+02    0.30371E+01    0.50792E-05   -0.31516E+01
  2557    0.57300E+02    0.30375E+01    0.50710E-05   -0.31922E+01
  2558    0.57191E+02    0.30376E+01    0.50628E-05   -0.32327E+01
  2559    0.57086E+02    0.30375E+01    0.50546E-05   -0.32731E+01
  2560    0.56984E+02    0.30372E+01    0.50465E-05   -0.33136E+01
  2561    0.56884E+02    0.30364E+01    0.50383E-05   -0.33540E+01
  2562    0.56789E+02    0.30355E+01    0.50302E-05   -0.33943E+01
  2563    0.56696E+02    0.30342E+01    0.50221E-05   -0.34343E+01
  2564    0.56606E+02    0.30327E+01    0.50140E-05   -0.34743E+01
  2565    0.56519E+02    0.30309E+01    0.50059E-05   -0.35141E+01
  2566    0.56434E+02    0.30289E+01    0.49978E-05   -0.35536E+01
  2567    0.56353E+02    0.30267E+01    0.49898E-05   -0.35930E+01
  2568    0.56274E+02    0.30240E+01    0.49817E-05   -0.36321E+01
  2569    0.56198E+02    0.30210E+01    0.49737E-05   -0.36710E+01
  2570    0.56125E+02    0.30178E+01    0.49657E-05   -0.37096E+01
  2571    0.56055E+02    0.30142E+01    0.49577E-05   -0.37480E+01
  2572    0.55987E+02    0.30104E+01    0.49497E-05   -0.37860E+01
  2573    0.55922E+02    0.30064E+01    0.49418E-05   -0.38237E+01
  2574    0.55860E+02    0.30021E+01    0.49338E-05   -0.38612E+01
  2575    0.55800E+02    0.29976E+01    0.49259E-05   -0.38984E+01
  2576    0.55743E+02    0.29927E+01    0.49180E-05   -0.39348E+01
  2577    0.55688E+02    0.29876E+01    0.49100E-05   -0.39711E+01
  2578    0.55635E+02    0.29822E+01    0.49022E-05   -0.40070E+01
  2579    0.55585E+02    0.29765E+01    0.48943E-05   -0.40425E+01
  2580    0.55538E+02    0.29706E+01    0.48864E-05   -0.40775E+01
  2581    0.55492E+02    0.29644E+01    0.48786E-05   -0.41120E+01
  2582    0.55449E+02    0.29579E+01    0.48707E-05   -0.41462E+01
  2583    0.55408E+02    0.29512E+01    0.48629E-05   -0.41799E+01
  2584    0.55369E+02    0.29442E+01    0.48551E-05   -0.42131E+01
  2585    0.55332E+02    0.29371E+01    0.48473E-05   -0.42457E+01
  2586    0.55298E+02    0.29296E+01    0.48395E-05   -0.42780E+01
  2587    0.55266E+02    0.29218E+01    0.48318E-05   -0.43096E+01
  2588    0.55236E+02    0.29139E+01    0.48240E-05   -0.43407E+01
  2589    0.55207E+02    0.29056E+01    0.48163E-05   -0.43713E+01
  2590    0.55181E+02    0.28971E+01    0.48086E-05   -0.44013E+01
  2591    0.55157E+02    0.28885E+01    0.48009E-05   -0.44308E+01
  2592    0.55134E+02    0.28795E+01    0.47932E-05   -0.44596E+01
  2593    0.55112E+02    0.28703E+01    0.47855E-05   -0.44878E+01
  2594    0.55093E+02    0.28609E+01    0.47779E-05   -0.45155E+01
  2595    0.55075E+02    0.28513E+01    0.47702E-05   -0.45425E+01
  2596    0.55060E+02    0.28414E+01    0.47626E-05   -0.45688E+01
  2597    0.55046E+02    0.28313E+01    0.47550E-05   -0.45946E+01
  2598    0.55033E+02    0.28210E+01    0.47474E-05   -0.46196E+01
  2599    0.55021E+02    0.28105E+01    0.47398E-05   -0.46440E+01
  2600    0.55012E+02    0.27997E+01    0.47322E-05   -0.46678E+01
  2601    0.55003E+02    0.27889E+01    0.47247E-05   -0.46908E+01
  2602    0.54996E+02    0.27777E+01    0.47171E-05   -0.47133E+01
  2603    0.54990E+02    0.27663E+01    0.47096E-05   -0.47349E+01
  2604    0.54987E+02    0.27548E+01    0.47021E-05   -0.47559E+01
  2605    0.54983E+02    0.27430E+01    0.46946E-05   -0.47762E+01
  2606    0.54981E+02    0.27311E+01    0.46871E-05   -0.47957E+01
  2607    0.54979E+02    0.27190E+01    0.46796E-05   -0.48146E+01
  2608    0.54979E+02    0.27066E+01    0.46722E-05   -0.48327E+01
  2609    0.54979E+02    0.26941E+01    0.46647E-05   -0.48502E+01
  2610    0.54981E+02    0.26815E+01    0.46573E-05   -0.48667E+01
  2611    0.54984E+02    0.26687E+01    0.46499E-05   -0.48826E+01
  2612    0.54987E+02    0.26557E+01    0.46425E-05   -0.48977E+01
  2613    0.54991E+02    0.26425E+01    0.46351E-05   -0.49120E+01
  2614    0.54996E+02    0.26292E+01    0.46278E-05   -0.49257E+01
  2615    0.55000E+02    0.26157E+01    0.46204E-05   -0.49385E+01
  2616    0.55007E+02    0.26022E+01    0.46131E-05   -0.49504E+01
  2617    0.55013E+02    0.25884E+01    0.46057E-05   -0.49617E+01
  2618    0.55021E+02    0.25745E+01    0.45984E-05   -0.49721E+01
  2619    0.55028E+02    0.25605E+01    0.45911E-05   -0.49818E+01
  2620    0.55036E+02    0.25464E+01    0.45838E-05   -0.49907E+01
  2621    0.55043E+02    0.25321E+01    0.45765E-05   -0.49989E+01
  2622    0.55052E+02    0.25177E+01    0.45693E-05   -0.50061E+01
  2623    0.55061E+02    0.25032E+01    0.45620E-05   -0.50126E+01
  2624    0.55069E+02    0.24886E+01    0.45548E-05   -0.50184E+01
  2625    0.55077E+02    0.24738E+01    0.45476E-05   -0.50232E+01
  2626    0.55087E+02    0.24590E+01    0.45404E-05   -0.50273E+01
  2627    0.55095E+02    0.24441E+01    0.45332E-05   -0.50307E+01
  2628    0.55103E+02    0.24291E+01    0.45260E-05   -0.50332E+01
  2629    0.55112E+02    0.24140E+01    0.45188E-05   -0.50348E+01
  2630    0.55121E+02    0.23989E+01    0.45117E-05   -0.50357E+01
  2631    0.55129E+02    0.23836E+01    0.45045E-05   -0.50358E+01
  2632    0.55137E+02    0.23682E+01    0.44974E-05   -0.50351E+01
  2633    0.55144E+02    0.23528E+01    0.44903E-05   -0.50335E+01
  2634    0.55151E+02    0.23374E+01    0.44832E-05   -0.50311E+01
  2635    0.55158E+02    0.23219E+01    0.44761E-05   -0.50281E+01
  2636    0.55164E+02    0.23063E+01    0.44690E-05   -0.50241E+01
  2637    0.55170E+02    0.22906E+01    0.44619E-05   -0.50194E+01
  2638    0.55175E+02    0.22749E+01    0.44549E-05   -0.50139E+01
  2639    0.55180E+02    0.22593E+01    0.44478E-05   -0.50076E+01
  2640    0.55184E+02    0.22435E+01    0.44408E-05   -0.50005E+01
  2641    0.55187E+02    0.22278E+01    0.44338E-05   -0.49928E+01
  2642    0.55190E+02    0.22120E+01    0.44268E-05   -0.49842E+01
  2643    0.55192E+02    0.21962E+01    0.44198E-05   -0.49747E+01
  2644    0.55194E+02    0.21803E+01    0.44128E-05   -0.49646E+01
  2645    0.55194E+02    0.21644E+01    0.44058E-05   -0.49537E+01
  2646    0.55193E+02    0.21486E+01    0.43989E-05   -0.49420E+01
  2647    0.55192E+02    0.21328E+01    0.43919E-05   -0.49296E+01
  2648    0.55190E+02    0.21168E+01    0.43850E-05   -0.49164E+01
  2649    0.55186E+02    0.21010E+01    0.43781E-05   -0.49025E+01
  2650    0.55182E+02    0.20851E+01    0.43711E-05   -0.48878E+01
  2651    0.55176E+02    0.20694E+01    0.43642E-05   -0.48725E+01
  2652    0.55169E+02    0.20535E+01    0.43574E-05   -0.48563E+01
  2653    0.55162E+02    0.20378E+01    0.43505E-05   -0.48396E+01
  2654    0.55153E+02    0.20220E+01    0.43436E-05   -0.48220E+01
  2655    0.55143E+02    0.20062E+01    0.43368E-05   -0.48038E+01
  2656    0.55131E+02    0.19905E+01    0.43299E-05   -0.47848E+01
  2657    0.55118E+02    0.19749E+01    0.43231E-05   -0.47652E+01
  2658    0.55104E+02    0.19593E+01    0.43163E-05   -0.47451E+01
  2659    0.55090E+02    0.19438E+01    0.43094E-05   -0.47240E+01
  2660    0.55073E+02    0.19283E+01    0.43026E-05   -0.47025E+01
  2661    0.55054E+02    0.19129E+01    0.42959E-05   -0.46802E+01
  2662    0.55034E+02    0.18976E+01    0.42891E-05   -0.46573E+01
  2663    0.55012E+02    0.18822E+01    0.42823E-05   -0.46338E+01
  2664    0.54990E+02    0.18670E+01    0.42756E-05   -0.46097E+01
  2665    0.54966E+02    0.18518E+01    0.42688E-05   -0.45849E+01
  2666    0.54939E+02    0.18367E+01    0.42621E-05   -0.45597E+01
  2667    0.54911E+02    0.18218E+01    0.42554E-05   -0.45337E+01
  2668    0.54882E+02    0.18069E+01    0.42487E-05   -0.45072E+01
