#    L    TT             EE             BB             TE          
  1225    0.44176E-04    0.89648E-06    0.58920E-06    0.41757E-05
  1226    0.44023E-04    0.89738E-06    0.58789E-06    0.41812E-05
  1227    0.43873E-04    0.89824E-06    0.58658E-06    0.41871E-05
  1228    0.43727E-04    0.89906E-06    0.58527E-06    0.41933E-05
  1229    0.43585E-04    0.89984E-06    0.58395E-06    0.41999E-05
  1230    0.43448E-04    0.90057E-06    0.58263E-06    0.42068E-05
  1231    0.43314E-04    0.90124E-06    0.58130E-06    0.42140E-05
  1232    0.43184E-04    0.90186E-06    0.57997E-06    0.42214E-05
  1233    0.43059E-04    0.90241E-06    0.57863E-06    0.42290E-05
  1234    0.42938E-04    0.90289E-06    0.57729E-06    0.42368E-05
  1235    0.42820E-04    0.90330E-06    0.57595E-06    0.42447E-05
  1236    0.42707E-04    0.90363E-06    0.57461E-06    0.42527E-05
  1237    0.42598E-04    0.90388E-06    0.57326E-06    0.42608E-05
  1238    0.42493E-04    0.90404E-06    0.57191E-06    0.42690E-05
  1239    0.42392E-04    0.90410E-06    0.57055E-06    0.42772E-05
  1240    0.42296E-04    0.90407E-06    0.56920E-06    0.42853E-05
  1241    0.42203E-04    0.90394E-06    0.56784E-06    0.42934E-05
  1242    0.42115E-04    0.90371E-06    0.56648E-06    0.43014E-05
  1243    0.42030E-04    0.90336E-06    0.56512E-06    0.43093E-05
  1244    0.41950E-04    0.90289E-06    0.56375E-06    0.43170E-05
  1245    0.41874E-04    0.90231E-06    0.56239E-06    0.43246E-05
  1246    0.41802E-04    0.90160E-06    0.56102E-06    0.43319E-05
  1247    0.41735E-04    0.90076E-06    0.55965E-06    0.43390E-05
  1248    0.41671E-04    0.89978E-06    0.55828E-06    0.43458E-05
  1249    0.41612E-04    0.89867E-06    0.55691E-06    0.43523E-05
  1250    0.41557E-04    0.89741E-06    0.55554E-06    0.43585E-05
  1251    0.41506E-04    0.89600E-06    0.55417E-06    0.43643E-05
  1252    0.41459E-04    0.89445E-06    0.55280E-06    0.43697E-05
  1253    0.41415E-04    0.89276E-06    0.55143E-06    0.43748E-05
  1254    0.41376E-04    0.89093E-06    0.55006E-06    0.43794E-05
  1255    0.41340E-04    0.88897E-06    0.54869E-06    0.43837E-05
  1256    0.41308E-04    0.88688E-06    0.54732E-06    0.43876E-05
  1257    0.41278E-04    0.88466E-06    0.54595E-06    0.43911E-05
  1258    0.41252E-04    0.88232E-06    0.54458E-06    0.43942E-05
  1259    0.41229E-04    0.87986E-06    0.54321E-06    0.43969E-05
  1260    0.41208E-04    0.87729E-06    0.54185E-06    0.43993E-05
  1261    0.41190E-04    0.87461E-06    0.54049E-06    0.44012E-05
  1262    0.41175E-04    0.87183E-06    0.53912E-06    0.44028E-05
  1263    0.41161E-04    0.86894E-06    0.53777E-06    0.44039E-05
  1264    0.41150E-04    0.86596E-06    0.53641E-06    0.44046E-05
  1265    0.41140E-04    0.86288E-06    0.53506E-06    0.44050E-05
  1266    0.41133E-04    0.85972E-06    0.53371E-06    0.44049E-05
  1267    0.41127E-04    0.85646E-06    0.53237E-06    0.44044E-05
  1268    0.41122E-04    0.85313E-06    0.53103E-06    0.44036E-05
  1269    0.41119E-04    0.84972E-06    0.52969E-06    0.44023E-05
  1270    0.41116E-04    0.84623E-06    0.52836E-06    0.44006E-05
  1271    0.41115E-04    0.84268E-06    0.52703E-06    0.43985E-05
  1272    0.41114E-04    0.83905E-06    0.52571E-06    0.43959E-05
  1273    0.41114E-04    0.83537E-06    0.52439E-06    0.43930E-05
  1274    0.41115E-04    0.83163E-06    0.52308E-06    0.43896E-05
  1275    0.41116E-04    0.82783E-06    0.52177E-06    0.43858E-05
  1276    0.41117E-04    0.82399E-06    0.52047E-06    0.43816E-05
  1277    0.41117E-04    0.82010E-06    0.51918E-06    0.43769E-05
  1278    0.41118E-04    0.81616E-06    0.51789E-06    0.43719E-05
  1279    0.41118E-04    0.81219E-06    0.51661E-06    0.43663E-05
  1280    0.41118E-04    0.80818E-06    0.51533E-06    0.43604E-05
  1281    0.41117E-04    0.80415E-06    0.51406E-06    0.43540E-05
  1282    0.41115E-04    0.80009E-06    0.51280E-06    0.43472E-05
  1283    0.41113E-04    0.79600E-06    0.51155E-06    0.43400E-05
  1284    0.41109E-04    0.79190E-06    0.51031E-06    0.43323E-05
  1285    0.41103E-04    0.78778E-06    0.50907E-06    0.43242E-05
  1286    0.41097E-04    0.78365E-06    0.50784E-06    0.43156E-05
  1287    0.41088E-04    0.77951E-06    0.50663E-06    0.43066E-05
  1288    0.41078E-04    0.77538E-06    0.50542E-06    0.42971E-05
  1289    0.41065E-04    0.77124E-06    0.50422E-06    0.42872E-05
  1290    0.41051E-04    0.76711E-06    0.50303E-06    0.42768E-05
  1291    0.41034E-04    0.76299E-06    0.50184E-06    0.42660E-05
  1292    0.41015E-04    0.75888E-06    0.50067E-06    0.42547E-05
  1293    0.40993E-04    0.75479E-06    0.49951E-06    0.42429E-05
  1294    0.40968E-04    0.75072E-06    0.49836E-06    0.42307E-05
  1295    0.40941E-04    0.74667E-06    0.49722E-06    0.42181E-05
  1296    0.40910E-04    0.74266E-06    0.49609E-06    0.42049E-05
  1297    0.40876E-04    0.73867E-06    0.49498E-06    0.41913E-05
  1298    0.40838E-04    0.73473E-06    0.49387E-06    0.41773E-05
  1299    0.40797E-04    0.73082E-06    0.49278E-06    0.41627E-05
  1300    0.40752E-04    0.72696E-06    0.49170E-06    0.41477E-05
  1301    0.40704E-04    0.72315E-06    0.49063E-06    0.41323E-05
  1302    0.40651E-04    0.71939E-06    0.48957E-06    0.41163E-05
  1303    0.40595E-04    0.71568E-06    0.48852E-06    0.41000E-05
  1304    0.40534E-04    0.71201E-06    0.48749E-06    0.40832E-05
  1305    0.40471E-04    0.70840E-06    0.48647E-06    0.40660E-05
  1306    0.40404E-04    0.70484E-06    0.48546E-06    0.40485E-05
  1307    0.40333E-04    0.70134E-06    0.48445E-06    0.40306E-05
  1308    0.40259E-04    0.69788E-06    0.48346E-06    0.40124E-05
  1309    0.40182E-04    0.69448E-06    0.48248E-06    0.39938E-05
  1310    0.40102E-04    0.69113E-06    0.48151E-06    0.39750E-05
  1311    0.40019E-04    0.68784E-06    0.48055E-06    0.39560E-05
  1312    0.39933E-04    0.68460E-06    0.47960E-06    0.39366E-05
  1313    0.39844E-04    0.68142E-06    0.47866E-06    0.39171E-05
  1314    0.39752E-04    0.67829E-06    0.47772E-06    0.38973E-05
  1315    0.39658E-04    0.67522E-06    0.47680E-06    0.38774E-05
  1316    0.39561E-04    0.67220E-06    0.47588E-06    0.38573E-05
  1317    0.39461E-04    0.66925E-06    0.47497E-06    0.38370E-05
  1318    0.39359E-04    0.66635E-06    0.47407E-06    0.38166E-05
  1319    0.39255E-04    0.66351E-06    0.47318E-06    0.37961E-05
  1320    0.39149E-04    0.66073E-06    0.47229E-06    0.37756E-05
  1321    0.39040E-04    0.65800E-06    0.47141E-06    0.37550E-05
  1322    0.38930E-04    0.65534E-06    0.47054E-06    0.37343E-05
  1323    0.38817E-04    0.65274E-06    0.46967E-06    0.37136E-05
  1324    0.38703E-04    0.65020E-06    0.46881E-06    0.36930E-05
  1325    0.38587E-04    0.64772E-06    0.46795E-06    0.36723E-05
  1326    0.38470E-04    0.64530E-06    0.46710E-06    0.36517E-05
  1327    0.38350E-04    0.64295E-06    0.46626E-06    0.36311E-05
  1328    0.38230E-04    0.64066E-06    0.46542E-06    0.36107E-05
  1329    0.38108E-04    0.63843E-06    0.46458E-06    0.35903E-05
  1330    0.37984E-04    0.63627E-06    0.46375E-06    0.35701E-05
  1331    0.37860E-04    0.63418E-06    0.46292E-06    0.35500E-05
  1332    0.37734E-04    0.63214E-06    0.46210E-06    0.35301E-05
  1333    0.37607E-04    0.63018E-06    0.46128E-06    0.35103E-05
  1334    0.37480E-04    0.62828E-06    0.46046E-06    0.34908E-05
  1335    0.37351E-04    0.62645E-06    0.45965E-06    0.34715E-05
  1336    0.37222E-04    0.62468E-06    0.45884E-06    0.34525E-05
  1337    0.37092E-04    0.62299E-06    0.45803E-06    0.34337E-05
  1338    0.36962E-04    0.62136E-06    0.45723E-06    0.34152E-05
  1339    0.36831E-04    0.61980E-06    0.45642E-06    0.33970E-05
  1340    0.36700E-04    0.61831E-06    0.45562E-06    0.33792E-05
  1341    0.36568E-04    0.61689E-06    0.45482E-06    0.33617E-05
  1342    0.36437E-04    0.61554E-06    0.45402E-06    0.33446E-05
  1343    0.36305E-04    0.61427E-06    0.45322E-06    0.33279E-05
  1344    0.36173E-04    0.61306E-06    0.45242E-06    0.33116E-05
  1345    0.36041E-04    0.61193E-06    0.45162E-06    0.32957E-05
  1346    0.35910E-04    0.61087E-06    0.45083E-06    0.32803E-05
  1347    0.35779E-04    0.60988E-06    0.45003E-06    0.32653E-05
  1348    0.35648E-04    0.60897E-06    0.44923E-06    0.32509E-05
  1349    0.35517E-04    0.60813E-06    0.44843E-06    0.32370E-05
  1350    0.35387E-04    0.60737E-06    0.44763E-06    0.32236E-05
  1351    0.35258E-04    0.60668E-06    0.44682E-06    0.32108E-05
  1352    0.35129E-04    0.60607E-06    0.44602E-06    0.31985E-05
  1353    0.35001E-04    0.60552E-06    0.44521E-06    0.31868E-05
  1354    0.34874E-04    0.60504E-06    0.44441E-06    0.31756E-05
  1355    0.34748E-04    0.60463E-06    0.44360E-06    0.31649E-05
  1356    0.34622E-04    0.60428E-06    0.44279E-06    0.31547E-05
  1357    0.34497E-04    0.60398E-06    0.44198E-06    0.31450E-05
  1358    0.34374E-04    0.60374E-06    0.44116E-06    0.31358E-05
  1359    0.34251E-04    0.60356E-06    0.44035E-06    0.31270E-05
  1360    0.34129E-04    0.60342E-06    0.43953E-06    0.31187E-05
  1361    0.34008E-04    0.60333E-06    0.43872E-06    0.31109E-05
  1362    0.33889E-04    0.60329E-06    0.43790E-06    0.31035E-05
  1363    0.33770E-04    0.60328E-06    0.43708E-06    0.30965E-05
  1364    0.33653E-04    0.60332E-06    0.43626E-06    0.30899E-05
  1365    0.33537E-04    0.60339E-06    0.43543E-06    0.30838E-05
  1366    0.33422E-04    0.60349E-06    0.43461E-06    0.30780E-05
  1367    0.33308E-04    0.60362E-06    0.43378E-06    0.30726E-05
  1368    0.33196E-04    0.60378E-06    0.43296E-06    0.30676E-05
  1369    0.33085E-04    0.60397E-06    0.43213E-06    0.30630E-05
  1370    0.32976E-04    0.60417E-06    0.43130E-06    0.30587E-05
  1371    0.32868E-04    0.60439E-06    0.43047E-06    0.30547E-05
  1372    0.32762E-04    0.60463E-06    0.42963E-06    0.30511E-05
  1373    0.32657E-04    0.60488E-06    0.42880E-06    0.30477E-05
  1374    0.32554E-04    0.60514E-06    0.42796E-06    0.30447E-05
  1375    0.32452E-04    0.60541E-06    0.42712E-06    0.30420E-05
  1376    0.32352E-04    0.60568E-06    0.42628E-06    0.30395E-05
  1377    0.32254E-04    0.60596E-06    0.42544E-06    0.30374E-05
  1378    0.32158E-04    0.60623E-06    0.42460E-06    0.30354E-05
  1379    0.32063E-04    0.60649E-06    0.42375E-06    0.30338E-05
  1380    0.31970E-04    0.60675E-06    0.42291E-06    0.30323E-05
  1381    0.31879E-04    0.60700E-06    0.42206E-06    0.30311E-05
  1382    0.31790E-04    0.60724E-06    0.42121E-06    0.30301E-05
  1383    0.31704E-04    0.60746E-06    0.42036E-06    0.30293E-05
  1384    0.31619E-04    0.60766E-06    0.41951E-06    0.30287E-05
  1385    0.31536E-04    0.60784E-06    0.41865E-06    0.30283E-05
  1386    0.31455E-04    0.60800E-06    0.41780E-06    0.30281E-05
  1387    0.31376E-04    0.60812E-06    0.41694E-06    0.30280E-05
  1388    0.31300E-04    0.60822E-06    0.41608E-06    0.30280E-05
  1389    0.31226E-04    0.60828E-06    0.41522E-06    0.30282E-05
  1390    0.31154E-04    0.60831E-06    0.41436E-06    0.30285E-05
  1391    0.31084E-04    0.60830E-06    0.41350E-06    0.30290E-05
  1392    0.31017E-04    0.60825E-06    0.41263E-06    0.30295E-05
  1393    0.30952E-04    0.60815E-06    0.41176E-06    0.30301E-05
  1394    0.30890E-04    0.60801E-06    0.41090E-06    0.30308E-05
  1395    0.30830E-04    0.60781E-06    0.41003E-06    0.30316E-05
  1396    0.30772E-04    0.60757E-06    0.40915E-06    0.30324E-05
  1397    0.30717E-04    0.60726E-06    0.40828E-06    0.30333E-05
  1398    0.30665E-04    0.60690E-06    0.40741E-06    0.30342E-05
  1399    0.30615E-04    0.60647E-06    0.40653E-06    0.30352E-05
  1400    0.30569E-04    0.60599E-06    0.40565E-06    0.30361E-05
  1401    0.30524E-04    0.60543E-06    0.40477E-06    0.30371E-05
  1402    0.30483E-04    0.60481E-06    0.40389E-06    0.30380E-05
  1403    0.30444E-04    0.60412E-06    0.40300E-06    0.30390E-05
  1404    0.30407E-04    0.60337E-06    0.40212E-06    0.30399E-05
  1405    0.30373E-04    0.60256E-06    0.40123E-06    0.30408E-05
  1406    0.30342E-04    0.60169E-06    0.40035E-06    0.30417E-05
  1407    0.30312E-04    0.60075E-06    0.39946E-06    0.30425E-05
  1408    0.30285E-04    0.59976E-06    0.39857E-06    0.30433E-05
  1409    0.30259E-04    0.59872E-06    0.39768E-06    0.30441E-05
  1410    0.30236E-04    0.59762E-06    0.39680E-06    0.30448E-05
  1411    0.30214E-04    0.59646E-06    0.39591E-06    0.30454E-05
  1412    0.30195E-04    0.59525E-06    0.39502E-06    0.30460E-05
  1413    0.30177E-04    0.59399E-06    0.39413E-06    0.30465E-05
  1414    0.30160E-04    0.59269E-06    0.39324E-06    0.30469E-05
  1415    0.30145E-04    0.59133E-06    0.39235E-06    0.30472E-05
  1416    0.30132E-04    0.58992E-06    0.39147E-06    0.30474E-05
  1417    0.30120E-04    0.58848E-06    0.39058E-06    0.30475E-05
  1418    0.30110E-04    0.58698E-06    0.38969E-06    0.30475E-05
  1419    0.30100E-04    0.58545E-06    0.38881E-06    0.30474E-05
  1420    0.30092E-04    0.58387E-06    0.38793E-06    0.30472E-05
  1421    0.30084E-04    0.58225E-06    0.38704E-06    0.30469E-05
  1422    0.30078E-04    0.58059E-06    0.38616E-06    0.30464E-05
  1423    0.30073E-04    0.57890E-06    0.38528E-06    0.30458E-05
  1424    0.30068E-04    0.57717E-06    0.38441E-06    0.30450E-05
  1425    0.30064E-04    0.57541E-06    0.38353E-06    0.30441E-05
  1426    0.30061E-04    0.57361E-06    0.38266E-06    0.30430E-05
  1427    0.30058E-04    0.57178E-06    0.38179E-06    0.30418E-05
  1428    0.30056E-04    0.56992E-06    0.38092E-06    0.30403E-05
  1429    0.30054E-04    0.56803E-06    0.38006E-06    0.30388E-05
  1430    0.30052E-04    0.56611E-06    0.37919E-06    0.30370E-05
  1431    0.30050E-04    0.56417E-06    0.37833E-06    0.30350E-05
  1432    0.30049E-04    0.56220E-06    0.37748E-06    0.30328E-05
  1433    0.30048E-04    0.56021E-06    0.37662E-06    0.30305E-05
  1434    0.30046E-04    0.55820E-06    0.37577E-06    0.30279E-05
  1435    0.30045E-04    0.55616E-06    0.37493E-06    0.30251E-05
  1436    0.30043E-04    0.55411E-06    0.37408E-06    0.30221E-05
  1437    0.30041E-04    0.55204E-06    0.37324E-06    0.30188E-05
  1438    0.30038E-04    0.54995E-06    0.37241E-06    0.30153E-05
  1439    0.30035E-04    0.54784E-06    0.37158E-06    0.30116E-05
  1440    0.30031E-04    0.54572E-06    0.37075E-06    0.30076E-05
  1441    0.30027E-04    0.54359E-06    0.36993E-06    0.30034E-05
  1442    0.30022E-04    0.54145E-06    0.36911E-06    0.29989E-05
  1443    0.30016E-04    0.53930E-06    0.36830E-06    0.29941E-05
  1444    0.30010E-04    0.53713E-06    0.36749E-06    0.29890E-05
  1445    0.30002E-04    0.53497E-06    0.36669E-06    0.29837E-05
  1446    0.29993E-04    0.53279E-06    0.36589E-06    0.29781E-05
  1447    0.29983E-04    0.53061E-06    0.36510E-06    0.29722E-05
  1448    0.29972E-04    0.52843E-06    0.36431E-06    0.29660E-05
  1449    0.29960E-04    0.52625E-06    0.36353E-06    0.29594E-05
  1450    0.29946E-04    0.52406E-06    0.36276E-06    0.29526E-05
  1451    0.29930E-04    0.52188E-06    0.36199E-06    0.29455E-05
  1452    0.29914E-04    0.51970E-06    0.36122E-06    0.29380E-05
  1453    0.29895E-04    0.51752E-06    0.36047E-06    0.29302E-05
  1454    0.29876E-04    0.51535E-06    0.35972E-06    0.29222E-05
  1455    0.29854E-04    0.51318E-06    0.35897E-06    0.29139E-05
  1456    0.29832E-04    0.51101E-06    0.35823E-06    0.29053E-05
  1457    0.29808E-04    0.50886E-06    0.35749E-06    0.28964E-05
  1458    0.29783E-04    0.50671E-06    0.35676E-06    0.28873E-05
  1459    0.29756E-04    0.50457E-06    0.35604E-06    0.28780E-05
  1460    0.29729E-04    0.50244E-06    0.35532E-06    0.28685E-05
  1461    0.29700E-04    0.50032E-06    0.35461E-06    0.28587E-05
  1462    0.29669E-04    0.49821E-06    0.35390E-06    0.28488E-05
  1463    0.29638E-04    0.49611E-06    0.35319E-06    0.28386E-05
  1464    0.29605E-04    0.49403E-06    0.35249E-06    0.28283E-05
  1465    0.29572E-04    0.49196E-06    0.35180E-06    0.28178E-05
  1466    0.29537E-04    0.48991E-06    0.35110E-06    0.28072E-05
  1467    0.29501E-04    0.48787E-06    0.35042E-06    0.27964E-05
  1468    0.29464E-04    0.48585E-06    0.34974E-06    0.27855E-05
  1469    0.29426E-04    0.48385E-06    0.34906E-06    0.27744E-05
  1470    0.29387E-04    0.48187E-06    0.34838E-06    0.27633E-05
  1471    0.29346E-04    0.47991E-06    0.34771E-06    0.27520E-05
  1472    0.29305E-04    0.47796E-06    0.34705E-06    0.27406E-05
  1473    0.29263E-04    0.47605E-06    0.34639E-06    0.27292E-05
  1474    0.29220E-04    0.47415E-06    0.34573E-06    0.27177E-05
  1475    0.29177E-04    0.47228E-06    0.34507E-06    0.27062E-05
  1476    0.29132E-04    0.47043E-06    0.34442E-06    0.26946E-05
  1477    0.29086E-04    0.46861E-06    0.34378E-06    0.26829E-05
  1478    0.29040E-04    0.46681E-06    0.34313E-06    0.26713E-05
  1479    0.28993E-04    0.46505E-06    0.34249E-06    0.26596E-05
  1480    0.28945E-04    0.46331E-06    0.34185E-06    0.26479E-05
  1481    0.28896E-04    0.46160E-06    0.34122E-06    0.26363E-05
  1482    0.28846E-04    0.45992E-06    0.34059E-06    0.26246E-05
  1483    0.28796E-04    0.45828E-06    0.33996E-06    0.26130E-05
  1484    0.28745E-04    0.45666E-06    0.33933E-06    0.26015E-05
  1485    0.28694E-04    0.45508E-06    0.33871E-06    0.25899E-05
  1486    0.28642E-04    0.45354E-06    0.33809E-06    0.25785E-05
  1487    0.28589E-04    0.45203E-06    0.33747E-06    0.25671E-05
  1488    0.28536E-04    0.45055E-06    0.33686E-06    0.25558E-05
  1489    0.28482E-04    0.44911E-06    0.33624E-06    0.25446E-05
  1490    0.28428E-04    0.44772E-06    0.33563E-06    0.25335E-05
  1491    0.28373E-04    0.44636E-06    0.33502E-06    0.25226E-05
  1492    0.28317E-04    0.44504E-06    0.33441E-06    0.25117E-05
  1493    0.28262E-04    0.44376E-06    0.33381E-06    0.25010E-05
  1494    0.28206E-04    0.44252E-06    0.33321E-06    0.24905E-05
  1495    0.28149E-04    0.44133E-06    0.33260E-06    0.24801E-05
  1496    0.28092E-04    0.44018E-06    0.33200E-06    0.24699E-05
  1497    0.28035E-04    0.43908E-06    0.33141E-06    0.24599E-05
  1498    0.27977E-04    0.43802E-06    0.33081E-06    0.24500E-05
  1499    0.27919E-04    0.43701E-06    0.33021E-06    0.24404E-05
  1500    0.27861E-04    0.43604E-06    0.32962E-06    0.24310E-05
  1501    0.27802E-04    0.43513E-06    0.32902E-06    0.24218E-05
  1502    0.27744E-04    0.43426E-06    0.32843E-06    0.24129E-05
  1503    0.27685E-04    0.43344E-06    0.32784E-06    0.24042E-05
